name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Gabriel dos Santos Magalhães,DEF,Bournemouth,0.5,0,0,0,0,0.0,16,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,10,0,0,0,0,3,0,7541,0,2,2,0.0,0,-861,151,1012,49,True,0
Taylor Richards,MID,Everton,0.3,0,0,0,0,0.0,121,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,8,0,0,0,0,3,0,8172,0,1,1,0.0,0,-732,136,868,45,True,0
Dale Taylor,FWD,West Ham,-1.5,0,0,0,0,0.0,666,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,13,0,0,0,0,3,0,270,0,2,1,0.0,0,4,29,25,50,True,0
Lucas Digne,DEF,Chelsea,-1.5,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,479710,0,3,1,0.0,0,-50352,14973,65325,45,False,0
Ezri Konsa Ngoyo,DEF,Chelsea,3.2,0,0,3,0,0.0,44,0.00,0.00,0.00,0.33,25,0,0,0.2,0.0,2023-08-27T13:00:00Z,4,6,0,0,0,0,3,0,11960,0,3,1,2.0,1,5987,7315,1328,50,False,0
Jordan Smith,GK,Leeds,1.2,0,0,3,0,1.0,675,0.01,0.01,0.00,0.30,25,0,0,0.2,1.2,2023-08-27T13:00:00Z,22,2,0,0,0,0,3,0,605,0,3,1,0.0,1,398,449,51,50,True,0
Allan Marques Loureiro,MID,Leeds,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,2,0,0,0,0,3,0,7746,0,3,1,0.0,0,-2648,0,2648,55,True,0
Ben Godfrey,DEF,Leicester,0.0,0,0,0,0,0.0,193,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,4136,0,0,3,0.0,0,-697,160,857,50,True,0
Phil Foden,MID,Southampton,1.5,0,0,1,0,11.9,314,0.06,0.06,0.00,1.52,26,2,0,1.8,1.6,2023-08-25T19:00:00Z,69,7,0,0,0,0,3,0,82300,1,0,3,4.0,2,-10646,2715,13361,50,False,0
Matthew Cox,GK,Spurs,0.3,0,0,0,0,0.0,633,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,21609,0,2,1,0.0,0,-1778,791,2569,45,True,0
Rodrigo Bentancur,MID,Man City,0.0,0,0,0,0,0.0,440,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,356,0,2,3,0.0,0,-62,0,62,45,False,0
Junior Firpo Adames,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,239,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,5126,0,1,1,0.0,0,-616,171,787,45,False,0
Gabriel Martinelli Silva,MID,Bournemouth,7.5,0,1,26,0,63.2,19,1.08,2.44,1.36,0.53,21,2,1,17.9,51.0,2023-08-26T14:00:00Z,90,10,0,0,0,0,3,0,6259148,1,2,2,65.0,8,123264,208193,84929,86,True,0
Mathias Jorgensen,DEF,Crystal Palace,1.3,0,0,11,0,2.8,595,0.02,0.02,0.00,2.06,22,2,0,2.5,17.8,2023-08-26T11:30:00Z,90,18,0,0,0,0,3,0,22689,1,2,0,4.0,1,-446,1490,1936,45,True,0
Marcos Senesi,DEF,West Ham,-0.2,0,0,9,0,0.1,576,0.00,0.00,0.00,3.52,30,2,0,0.9,8.8,2023-08-27T13:00:00Z,90,13,0,0,0,0,3,0,7993,1,2,1,0.0,1,-747,171,918,45,True,0
Denis Zakaria,MID,Brighton,4.5,0,0,14,0,29.8,616,0.04,0.04,0.00,0.73,30,1,0,4.5,15.4,2023-08-27T13:00:00Z,90,17,0,0,0,0,3,0,505315,1,2,1,0.0,2,163007,191775,28768,50,False,0
Nathan Fraser,FWD,Nott'm Forest,0.3,0,0,0,0,0.0,657,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,875,0,1,1,0.0,0,192,312,120,45,False,0
Cameron Archer,FWD,Chelsea,0.8,0,0,0,0,0.0,54,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,14680,0,3,1,0.0,0,-1948,894,2842,45,False,0
Mason Holgate,DEF,Leicester,0.0,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,2014,0,0,3,0.0,0,-150,82,232,40,True,0
Marvelous Nakamba,MID,Chelsea,1.5,0,0,10,0,0.7,41,0.01,0.11,0.10,0.73,25,1,0,2.3,14.4,2023-08-27T13:00:00Z,90,6,0,0,0,0,3,0,44528,1,3,1,8.0,2,-2464,2472,4936,45,False,0
Tom Heaton,GK,Brighton,0.0,0,0,0,0,0.0,348,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,17,0,0,0,0,3,0,47,0,2,1,0.0,0,-5,0,5,45,False,0
Stefan Bajcetic,MID,Liverpool,0.0,0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,9,0,0,0,0,3,0,77094,0,1,0,0.0,0,-1453,2135,3588,40,False,0
Jonjo Shelvey,MID,Brighton,0.0,0,0,0,0,0.0,349,0.00,0.00,0.00,0.00,30,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,17,0,0,0,0,3,0,252138,0,2,1,0.0,0,-203221,632,203853,103,False,0
Harvey White,MID,Man City,-0.5,0,0,0,0,0.0,449,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,11912,0,2,3,0.0,0,-1149,174,1323,45,False,0
Stuart Armstrong,MID,Spurs,3.0,0,0,15,0,1.2,405,0.01,0.10,0.09,0.51,29,1,0,2.2,12.4,2023-08-27T15:30:00Z,86,11,0,0,0,0,3,0,1796013,1,2,1,8.0,2,11247,106349,95102,45,True,0
Will Dennis,GK,Crystal Palace,4.7,0,0,15,0,0.0,77,0.00,0.00,0.00,2.06,22,2,0,2.5,24.8,2023-08-26T11:30:00Z,90,18,0,0,0,0,3,4,94977,1,2,0,0.0,2,15452,21388,5936,45,True,0
Seamus Coleman,DEF,Leeds,-0.5,0,0,0,0,0.0,178,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,2,0,0,0,0,3,0,77823,0,3,1,0.0,0,-4896,2265,7161,40,True,0
Darwin Núñez Ribeiro,FWD,Wolves,1.7,0,0,2,0,10.6,297,0.00,0.00,0.00,1.25,29,1,0,1.9,4.6,2023-08-27T15:30:00Z,57,15,0,0,0,0,3,0,462761,1,2,1,4.0,1,-125154,19028,144182,74,False,0
Vladimir Coufal,DEF,Man City,-0.5,0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,2973,0,2,3,0.0,0,-451,59,510,49,False,0
Jamal Lewis,DEF,Newcastle,2.5,0,0,15,0,48.3,372,0.52,0.71,0.19,1.22,28,2,0,8.8,12.8,2023-08-26T14:00:00Z,84,16,0,0,0,0,3,0,105491,1,2,3,27.0,2,-16163,5049,21212,69,True,0
Arthur Masuaku,DEF,Man City,0.0,0,0,0,0,0.0,462,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,4285,0,2,3,0.0,0,-1587,38,1625,45,False,0
Jarrod Bowen,MID,Man City,-0.5,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,4824,0,2,3,0.0,0,-517,39,556,45,False,0
Morgan Gibbs-White,MID,Aston Villa,2.3,0,0,17,1,12.9,493,0.12,0.17,0.05,0.54,22,0,0,6.2,30.2,2023-08-26T11:30:00Z,73,3,0,0,0,0,3,0,54809,1,2,0,19.0,2,20256,25332,5076,50,False,1
Conor Coady,DEF,Leeds,1.0,0,0,1,0,15.3,475,0.02,0.02,0.00,2.21,25,3,0,2.3,3.2,2023-08-27T13:00:00Z,67,2,0,0,0,0,3,0,14433,1,3,1,4.0,1,-1830,345,2175,50,True,1
Cristian Romero,DEF,Man City,-0.5,0,0,0,0,0.0,443,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,41234,0,2,3,0.0,0,-8753,1309,10062,49,False,0
Carlos Henrique Casimiro,MID,West Ham,0.5,0,0,2,0,1.0,593,0.09,0.09,0.00,3.52,30,2,0,0.5,0.0,2023-08-27T13:00:00Z,90,13,0,0,0,0,3,0,6012,1,2,1,6.0,2,-1844,444,2288,55,True,0
Ainsley Maitland-Niles,MID,Bournemouth,0.5,0,0,0,0,0.0,21,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,10,0,0,0,0,3,0,1931,0,2,2,0.0,0,-202,40,242,49,True,0
Joël Veltman,DEF,Everton,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,8,0,0,0,0,3,0,356103,0,1,1,0.0,0,-107039,794,107833,49,True,0
Brice Samba,GK,Newcastle,2.2,0,0,0,0,0.0,382,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,204157,0,2,3,0.0,0,-33447,12144,45591,50,True,0
Pontus Jansson,DEF,Crystal Palace,0.0,0,0,0,0,0.0,78,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,18,0,0,0,0,3,0,2219,0,2,0,0.0,0,-993,23,1016,49,True,0
Moussa Niakhaté,DEF,Aston Villa,0.7,0,0,2,0,3.3,507,0.02,0.06,0.04,0.16,22,0,0,1.5,3.4,2023-08-26T11:30:00Z,31,3,0,0,0,0,3,0,251525,0,2,0,8.0,0,-21134,18494,39628,50,False,1
Michail Antonio,FWD,Man City,-0.5,0,0,0,0,0.0,458,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,1458,0,2,3,0.0,0,-200,13,213,49,False,0
Will Smallbone,MID,Spurs,5.7,0,0,5,1,10.8,415,0.02,0.18,0.16,0.40,29,0,0,3.3,3.2,2023-08-27T15:30:00Z,71,11,0,0,0,0,3,0,2671221,1,2,1,19.0,2,276320,408228,131908,77,True,0
Joe Worrall,DEF,Newcastle,0.0,0,0,0,0,0.0,388,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,1952,0,2,3,0.0,0,-390,48,438,45,True,0
Douglas Luiz Soares de Paulo,MID,Chelsea,0.0,0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,2585,0,3,1,0.0,0,-561,35,596,45,False,0
Christian Benteke,FWD,Fulham,0.0,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,101255,0,3,1,0.0,0,-11799,5676,17475,45,True,0
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,15382,0,2,3,0.0,0,-1662,500,2162,40,True,0
Lucas Tolentino Coelho de Lima,MID,Spurs,4.0,0,0,3,0,1.1,603,0.01,0.09,0.08,0.56,29,2,0,0.8,0.0,2023-08-27T15:30:00Z,18,11,0,0,0,0,3,0,381616,0,2,1,7.0,1,-65367,30138,95505,65,True,0
Joe Bryan,DEF,Leicester,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,635497,0,0,3,0.0,0,-641835,1473,643308,54,True,0
Killian Phillips,MID,Man City,-0.2,0,0,9,0,0.5,604,0.01,0.01,0.00,2.91,28,3,0,1.3,12.6,2023-08-26T14:00:00Z,90,14,0,0,0,0,3,0,9643,1,2,3,0.0,0,-4563,151,4714,45,False,1
Lewis Payne,MID,Brentford,0.0,0,0,0,0,0.0,647,0.00,0.00,0.00,0.00,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,5,0,0,0,0,3,0,3124,0,3,1,0.0,0,202,526,324,40,False,0
Emerson Palmieri dos Santos,DEF,Liverpool,0.7,0,0,-3,0,11.6,545,0.02,0.02,0.00,0.58,27,0,0,1.6,2.4,2023-08-26T14:00:00Z,45,9,0,0,0,0,3,0,38809,0,1,0,2.0,1,-1414,3936,5350,45,False,0
Neeskens Kebano,MID,Spurs,0.0,0,0,0,0,0.0,204,0.00,0.00,0.00,0.00,29,0,0,0.0,0.0,2023-08-27T15:30:00Z,0,11,0,0,0,0,3,0,20780,0,2,1,0.0,0,913,3661,2748,45,True,0
Joseph Gomez,DEF,Arsenal,-0.2,0,0,5,0,0.0,286,0.00,0.00,0.00,0.67,21,0,0,1.2,12.0,2023-08-26T14:00:00Z,1,1,0,0,0,0,3,0,6790,0,2,2,0.0,1,-753,120,873,44,False,0
Danny Ings,FWD,Bournemouth,0.0,0,0,0,0,0.0,30,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,10,0,0,0,0,3,0,1263,0,2,2,0.0,0,-251,0,251,60,True,0
Jack Butland,GK,Leeds,-0.5,0,0,0,0,0.0,162,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,2,0,0,0,0,3,0,3118,0,3,1,0.0,0,-412,78,490,45,True,0
Ibrahima Konaté,DEF,Wolves,1.3,0,0,8,0,23.6,290,0.22,0.22,0.00,2.00,29,1,0,3.2,8.6,2023-08-27T15:30:00Z,90,15,0,0,0,0,3,0,1269374,1,2,1,0.0,1,-421221,16810,438031,80,False,1
Bernd Leno,GK,Bournemouth,0.5,0,0,0,0,0.0,2,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,10,0,0,0,0,3,0,34131,0,2,2,0.0,0,-2284,1538,3822,40,True,0
Conor Coventry,MID,Liverpool,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,9,0,0,0,0,3,0,7589,0,1,0,0.0,0,-802,0,802,40,False,0
Adama Traoré Diarra,MID,Aston Villa,0.0,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,22230,0,2,0,0.0,0,-576,740,1316,40,False,0
Matheus Santos Carneiro Da Cunha,FWD,Southampton,0.7,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,0,0,0,3,0.0,0,0,0,0,40,False,0
Robin Koch,DEF,Nott'm Forest,3.3,0,0,8,0,0.0,230,0.00,0.00,0.00,0.97,23,1,0,0.2,1.8,2023-08-26T14:00:00Z,90,4,0,0,0,0,3,0,195002,1,1,1,0.0,2,-1457,11801,13258,45,False,0
Adam Webster,DEF,Everton,8.3,0,0,10,0,41.0,108,0.25,0.29,0.04,0.80,23,1,0,6.3,11.0,2023-08-26T14:00:00Z,90,8,0,0,0,0,3,0,2276776,1,1,1,11.0,2,1118529,1150369,31840,67,True,0
Matt Turner,GK,Bournemouth,0.5,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,10,0,0,0,0,3,0,28194,0,2,2,0.0,0,-3450,823,4273,44,True,0
Jannik Vestergaard,DEF,Man Utd,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,20,0,0,0,0,3,0,23026,0,1,0,0.0,0,-6453,453,6906,54,True,0
Nathan Ferguson,DEF,Leeds,0.0,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,2,0,0,0,0,3,0,3161,0,3,1,0.0,0,-651,76,727,50,True,0
