name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Bruno Borges Fernandes,MID,Brighton,0.0,0,0,0,0,0.0,333,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,5800,0,0,1,0.0,0,-464,161,625,40,False,0
David Ozoh,MID,Man City,-1.0,0,0,0,0,0.0,676,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,13,0,0,0,0,5,0,735,0,3,1,0.0,0,105,216,111,45,True,0
James McArthur,MID,Everton,1.7,0,1,31,1,13.9,154,0.02,0.57,0.55,0.73,45,0,1,7.8,41.8,2023-09-16T14:00:00Z,63,14,0,0,0,0,5,0,85975,1,3,1,22.0,7,-43993,385,44378,58,False,0
Conor Gallagher,MID,Everton,0.5,0,0,20,0,0.0,148,0.00,0.00,0.00,0.96,45,1,0,2.5,24.8,2023-09-16T14:00:00Z,90,14,0,0,0,0,5,3,360137,1,3,1,0.0,3,-74910,4697,79607,44,False,0
Kepa Arrizabalaga,GK,Everton,3.8,0,0,6,0,13.2,133,0.16,0.16,0.00,0.00,45,0,0,1.6,3.2,2023-09-16T14:00:00Z,13,14,0,0,0,0,5,0,29269,0,3,1,0.0,1,15326,18197,2871,49,False,0
Halil Dervişoğlu,FWD,Man City,0.0,0,0,0,0,0.0,541,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,13,0,0,0,0,5,0,2431,0,3,1,0.0,0,-264,0,264,60,True,0
Phil Jones,DEF,Brighton,0.5,0,0,3,0,1.0,328,0.01,0.01,0.00,0.05,44,0,0,0.4,1.4,2023-09-16T14:00:00Z,16,10,0,0,0,0,5,0,11729,0,0,1,2.0,1,-983,451,1434,49,False,0
Sergi Canós Tenés,DEF,Bournemouth,1.0,0,0,0,0,0.0,82,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,7,0,0,0,0,5,0,323922,0,0,0,0.0,0,11552,51486,39934,45,True,0
Victor Lindelöf,DEF,Brighton,0.0,0,0,0,0,0.0,337,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,524,0,0,1,0.0,0,-44,0,44,45,False,0
Joseph Hodge,MID,Nott'm Forest,1.3,0,0,2,0,3.5,566,0.01,0.01,0.00,0.02,49,0,0,0.5,0.0,2023-09-16T14:00:00Z,23,19,0,0,0,0,5,0,13685,0,3,1,2.0,1,-1673,1413,3086,50,False,0
N'Golo Kanté,MID,Everton,7.2,0,3,34,0,2.1,134,0.01,0.35,0.34,0.96,45,1,1,7.6,48.2,2023-09-16T14:00:00Z,90,14,0,0,0,0,5,0,218195,1,3,1,26.0,10,-23043,4858,27901,63,False,0
Moussa Djenepo,MID,Leicester,0.0,0,0,0,0,0.0,418,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,428,0,0,1,0.0,0,-40,0,40,45,True,0
Jackson Smith,GK,Southampton,3.8,0,0,19,0,1.8,557,0.01,0.12,0.11,1.65,50,1,1,5.4,32.8,2023-09-16T11:30:00Z,59,11,0,0,0,0,5,0,10711,1,3,1,19.0,6,-76,1170,1246,54,True,0
Benjamin White,DEF,Brentford,1.0,0,0,0,0,0.0,10,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,9,0,0,0,0,5,0,9553,0,1,0,0.0,0,-413,368,781,44,False,0
Christian Saydee,FWD,Leeds,1.2,0,0,18,0,0.0,597,0.00,0.00,0.00,1.89,45,3,0,4.1,41.0,2023-09-16T14:00:00Z,90,5,0,0,0,0,5,5,2297688,1,3,1,0.0,2,-236786,31086,267872,50,True,0
Anthony Gordon,MID,Wolves,2.3,0,0,0,0,4.6,195,0.00,0.00,0.00,0.09,42,0,0,0.9,2.6,2023-09-17T13:00:00Z,10,3,0,0,0,0,5,0,3234532,0,0,0,2.0,0,-71697,136786,208483,58,False,1
Emiliano Martínez Romero,GK,Brentford,3.3,0,1,28,1,21.2,31,0.13,0.21,0.08,0.20,43,0,0,3.8,11.2,2023-09-17T15:30:00Z,79,9,0,0,0,0,5,0,484997,1,1,0,6.0,7,2503,38750,36247,49,False,0
Daniel Amartey,DEF,Crystal Palace,-0.2,0,0,0,0,0.0,257,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,1,0,0,0,0,5,0,24256,0,1,0,0.0,0,-2586,515,3101,44,True,0
Kyle Walker-Peters,DEF,Leicester,0.5,0,0,0,0,0.0,409,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,99378,0,0,1,0.0,0,-2953,1153,4106,40,True,0
Antoine Semenyo,FWD,West Ham,2.0,0,0,3,0,0.0,714,0.00,0.00,0.00,0.37,47,0,0,0.4,0.2,2023-09-18T18:45:00Z,19,6,0,0,0,0,5,0,8108,0,1,1,4.0,1,6189,6982,793,50,True,0
Kjell Scherpen,GK,Man City,-0.3,0,0,10,0,10.8,542,0.25,0.25,0.00,3.63,49,3,0,3.8,25.4,2023-09-16T14:00:00Z,86,13,0,0,0,0,5,0,69029,1,3,1,2.0,1,-20841,766,21607,49,True,1
Ben Mee,DEF,Man City,6.0,0,0,5,0,4.9,526,0.03,0.03,0.00,3.63,49,3,0,1.0,4.6,2023-09-16T14:00:00Z,90,13,0,0,0,0,5,0,906955,1,3,1,0.0,2,-17452,145388,162840,71,True,0
José Malheiro de Sá,GK,Newcastle,-0.5,0,0,0,0,0.0,478,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,3710,0,1,2,0.0,0,236,625,389,44,False,0
Gabriel dos Santos Magalhães,DEF,Brentford,0.0,0,0,0,0,0.0,16,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,9,0,0,0,0,5,0,6572,0,1,0,0.0,0,-913,104,1017,49,False,0
Taylor Richards,MID,Man Utd,-0.5,0,0,0,0,0.0,121,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,15,0,0,0,0,5,0,7720,0,0,1,0.0,0,-455,145,600,44,False,0
Dale Taylor,FWD,Newcastle,-0.4,0,0,1,0,0.1,666,0.00,0.00,0.00,0.55,48,2,0,0.2,1.4,2023-09-16T14:00:00Z,9,18,0,0,0,0,5,0,349,0,1,2,0.0,0,-68,19,87,50,False,1
Lucas Digne,DEF,Newcastle,3.8,0,0,-2,0,14.3,33,0.07,0.07,0.00,1.87,48,2,0,2.5,8.6,2023-09-16T14:00:00Z,90,18,0,0,0,0,5,0,605716,1,1,2,2.0,1,120592,168615,48023,45,False,1
Ezri Konsa Ngoyo,DEF,Arsenal,2.3,0,1,23,0,0.4,44,0.00,0.10,0.10,0.35,41,0,1,6.1,34.2,2023-09-16T14:00:00Z,19,8,0,0,0,0,5,0,14493,0,1,3,26.0,5,553,2735,2182,50,True,1
Jordan Smith,GK,Spurs,-0.2,0,0,0,0,0.0,675,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,16,0,0,0,0,5,0,1233,0,1,1,0.0,0,-279,181,460,50,False,0
Allan Marques Loureiro,MID,Spurs,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,16,0,0,0,0,5,0,5628,0,1,1,0.0,0,-913,0,913,55,False,0
Ben Godfrey,DEF,Wolves,0.0,0,0,0,0,0.0,193,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,3653,0,0,0,0.0,0,-212,238,450,49,False,0
Phil Foden,MID,Brighton,1.2,0,0,4,0,10.8,314,0.01,0.01,0.00,0.05,44,0,0,1.7,2.4,2023-09-16T14:00:00Z,15,10,0,0,0,0,5,0,71337,0,0,1,4.0,1,-6714,3800,10514,49,False,0
Matthew Cox,GK,Leicester,0.5,0,0,0,0,0.0,633,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,19494,0,0,1,0.0,0,-1679,657,2336,44,True,0
Rodrigo Bentancur,MID,West Ham,0.0,0,0,0,0,0.0,440,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,290,0,1,1,0.0,0,-24,0,24,45,True,0
Junior Firpo Adames,DEF,Aston Villa,0.0,0,0,0,0,0.0,239,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,2,0,0,0,0,5,0,5565,0,1,3,0.0,0,173,796,623,44,False,0
Gabriel Martinelli Silva,MID,Brentford,5.7,1,0,20,1,26.2,19,0.14,0.14,0.00,0.30,43,0,0,5.4,24.0,2023-09-17T15:30:00Z,90,9,0,0,0,0,5,0,6390390,1,1,0,4.0,6,-71021,111675,182696,87,False,0
Mathias Jorgensen,DEF,Bournemouth,2.3,0,0,14,1,6.2,595,0.11,0.11,0.00,1.21,42,0,0,1.1,5.2,2023-09-17T13:00:00Z,73,7,0,0,0,0,5,0,21665,1,0,0,0.0,5,-2106,484,2590,45,True,1
Marcos Senesi,DEF,Newcastle,1.2,1,0,18,0,10.3,576,0.01,0.01,0.00,1.87,48,2,0,5.3,43.0,2023-09-16T14:00:00Z,90,18,0,0,0,0,5,0,9115,1,1,2,0.0,3,-1916,253,2169,45,False,1
Denis Zakaria,MID,Nott'm Forest,2.0,0,0,15,0,30.2,616,0.36,0.44,0.08,0.94,49,1,0,5.8,12.4,2023-09-16T14:00:00Z,90,19,0,0,0,0,5,0,572972,1,3,1,15.0,1,-73539,21981,95520,51,False,1
Nathan Fraser,FWD,Aston Villa,0.5,0,0,3,0,0.0,657,0.00,0.00,0.00,0.64,41,1,0,0.2,2.0,2023-09-16T14:00:00Z,1,2,0,0,0,0,5,0,1219,0,1,3,0.0,1,101,215,114,45,False,0
Cameron Archer,FWD,Arsenal,0.0,0,0,0,0,0.0,54,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,10224,0,1,3,0.0,0,-3164,15,3179,45,True,0
Mason Holgate,DEF,Wolves,0.0,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,1908,0,0,0,0.0,0,-75,82,157,40,False,0
Marvelous Nakamba,MID,Arsenal,0.0,0,0,0,0,0.0,41,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,38368,0,1,3,0.0,0,-7365,1304,8669,45,True,0
Tom Heaton,GK,Nott'm Forest,0.0,0,0,0,0,0.0,348,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,19,0,0,0,0,5,0,41,0,3,1,0.0,0,-3,0,3,45,False,0
Stefan Bajcetic,MID,Southampton,-0.5,0,0,0,0,0.0,564,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,11,0,0,0,0,5,0,81166,0,3,1,0.0,0,-159,2620,2779,40,True,0
Jonjo Shelvey,MID,Nott'm Forest,0.0,0,0,0,0,0.0,349,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,19,0,0,0,0,5,0,185988,0,3,1,0.0,0,-26266,478,26744,102,False,0
Harvey White,MID,West Ham,0.5,0,0,0,0,0.0,449,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,11563,0,1,1,0.0,0,-465,318,783,44,True,0
Stuart Armstrong,MID,Leicester,3.2,0,3,30,1,11.3,405,0.01,0.09,0.08,0.54,46,0,0,3.6,18.6,2023-09-16T16:30:00Z,90,4,0,0,0,0,5,0,1297517,1,0,1,6.0,9,-269019,39677,308696,45,True,0
Will Dennis,GK,Bournemouth,4.3,0,2,32,1,0.0,77,0.00,0.00,0.00,1.71,42,0,0,4.1,40.6,2023-09-17T13:00:00Z,90,7,0,0,0,0,5,6,101121,1,0,0,0.0,10,-3476,6323,9799,45,True,0
Seamus Coleman,DEF,Spurs,0.2,0,0,10,0,1.8,178,0.01,0.03,0.02,0.72,47,1,0,1.5,9.8,2023-09-18T18:45:00Z,90,16,0,0,0,0,5,0,70528,1,1,1,3.0,2,-3764,1391,5155,40,False,0
Darwin Núñez Ribeiro,FWD,Chelsea,3.2,0,1,24,0,1.7,297,0.01,1.09,1.08,0.40,50,1,1,7.8,31.6,2023-09-16T11:30:00Z,55,20,0,0,0,0,5,0,329301,1,3,1,45.0,6,-71400,10227,81627,73,False,0
Vladimir Coufal,DEF,West Ham,0.5,0,0,0,0,0.0,463,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,2675,0,1,1,0.0,0,-225,85,310,48,True,0
Jamal Lewis,DEF,Leeds,0.0,0,0,0,0,0.0,372,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,75478,0,3,1,0.0,0,-21899,1651,23550,68,True,0
Arthur Masuaku,DEF,West Ham,0.0,0,0,0,0,0.0,462,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,2858,0,1,1,0.0,0,-565,0,565,45,True,0
Jarrod Bowen,MID,West Ham,0.5,0,0,0,0,0.0,465,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,4558,0,1,1,0.0,0,-274,76,350,44,True,0
Morgan Gibbs-White,MID,Liverpool,2.2,0,0,12,0,39.3,493,0.22,0.47,0.25,0.58,48,1,0,10.8,23.4,2023-09-16T14:00:00Z,90,17,0,0,0,0,5,0,60511,1,1,2,45.0,1,-2790,7731,10521,50,True,1
Conor Coady,DEF,Spurs,0.5,0,0,5,0,1.5,475,0.00,0.00,0.00,0.20,47,0,0,1.9,7.8,2023-09-18T18:45:00Z,26,16,0,0,0,0,5,0,11907,0,1,1,10.0,1,-1367,174,1541,49,False,0
Cristian Romero,DEF,West Ham,0.5,0,0,0,0,0.0,443,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,33572,0,1,1,0.0,0,-3849,1467,5316,48,True,0
Carlos Henrique Casimiro,MID,Newcastle,0.5,0,0,0,0,0.0,593,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,18,0,0,0,0,5,0,5364,0,1,2,0.0,0,-2814,204,3018,54,False,0
Ainsley Maitland-Niles,MID,Brighton,0.0,0,0,4,0,11.1,21,0.00,0.00,0.00,0.93,44,1,0,1.2,0.6,2023-09-16T14:00:00Z,74,10,0,0,0,0,5,0,1987,1,0,1,0.0,2,-3,149,152,49,False,0
Joël Veltman,DEF,Man Utd,0.5,0,0,12,0,0.5,109,0.00,0.00,0.00,1.43,46,1,0,0.9,8.8,2023-09-16T16:30:00Z,71,15,0,0,0,0,5,0,291524,1,0,1,0.0,2,-18052,6053,24105,49,False,0
Brice Samba,GK,Leeds,1.2,0,0,0,0,0.6,382,0.00,0.00,0.00,0.74,45,0,0,0.3,0.2,2023-09-16T14:00:00Z,5,5,0,0,0,0,5,0,154878,0,3,1,2.0,1,-10979,13584,24563,49,True,0
Pontus Jansson,DEF,Bournemouth,1.0,0,0,5,1,5.8,78,0.00,0.32,0.32,0.68,42,0,0,5.8,10.2,2023-09-17T13:00:00Z,62,7,0,0,0,0,5,0,1531,1,0,0,42.0,3,-261,36,297,48,True,0
Jakub Kiwior,DEF,West Ham,2.9,0,0,0,0,0.0,710,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,1095,0,1,1,0.0,0,570,739,169,45,True,0
Moussa Niakhaté,DEF,Liverpool,1.8,1,0,13,0,15.5,507,0.15,0.23,0.08,0.01,48,0,0,4.3,18.6,2023-09-16T14:00:00Z,10,17,0,0,0,0,5,0,205817,0,1,2,9.0,3,-25672,8542,34214,49,True,1
Michail Antonio,FWD,West Ham,0.0,0,0,0,0,0.0,458,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,1138,0,1,1,0.0,0,-256,0,256,49,True,0
Will Smallbone,MID,Leicester,1.8,0,0,0,0,0.0,415,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,2659589,0,0,1,0.0,0,-164971,165476,330447,77,True,0
Joe Worrall,DEF,Leeds,0.0,0,0,0,0,0.0,388,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,1669,0,3,1,0.0,0,-110,134,244,44,True,0
Douglas Luiz Soares de Paulo,MID,Arsenal,0.0,0,0,0,0,0.0,46,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,2198,0,1,3,0.0,0,-183,72,255,44,True,0
Christian Benteke,FWD,Everton,0.0,0,0,0,0,0.0,155,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,90508,0,3,1,0.0,0,-8570,6978,15548,44,False,0
Bruno Guimarães Rodriguez Moura,MID,Leeds,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,10654,0,3,1,0.0,0,-1662,0,1662,40,True,0
Lucas Tolentino Coelho de Lima,MID,Leicester,2.2,0,0,4,1,4.1,603,0.02,0.08,0.06,0.31,46,0,0,2.1,3.6,2023-09-16T16:30:00Z,82,4,0,0,0,0,5,0,258181,1,0,1,13.0,3,-57320,7952,65272,64,True,0
Joe Bryan,DEF,Wolves,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,404769,0,0,0,0.0,0,-76148,3641,79789,53,False,0
Killian Phillips,MID,West Ham,2.8,0,0,12,0,11.5,604,0.01,0.04,0.03,0.56,47,1,0,2.8,15.8,2023-09-18T18:45:00Z,90,6,0,0,0,0,5,0,12901,1,1,1,1.0,2,1623,2324,701,45,True,0
Lewis Payne,MID,Man City,-1.0,0,0,0,0,0.0,647,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,13,0,0,0,0,5,0,4675,0,3,1,0.0,0,257,567,310,40,True,0
Emerson Palmieri dos Santos,DEF,Southampton,0.5,0,0,12,0,0.9,545,0.05,0.05,0.00,1.65,50,1,0,1.8,15.4,2023-09-16T11:30:00Z,64,11,0,0,0,0,5,0,35531,1,3,1,2.0,2,-2733,1416,4149,45,True,0
Neeskens Kebano,MID,Leicester,0.5,0,0,0,0,0.0,204,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,4,0,0,0,0,5,0,21849,0,0,1,0.0,0,-631,1964,2595,45,True,0
Joseph Gomez,DEF,Fulham,0.0,0,0,0,0,0.0,286,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,6505,0,0,1,0.0,0,-360,290,650,44,True,0
Danny Ings,FWD,Brentford,0.0,0,0,0,0,0.0,30,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,9,0,0,0,0,5,0,1102,0,1,0,0.0,0,-79,0,79,60,False,0
Jack Butland,GK,Spurs,0.0,0,0,0,0,0.0,162,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,16,0,0,0,0,5,0,2429,0,1,1,0.0,0,-437,83,520,44,False,0
Ibrahima Konaté,DEF,Chelsea,0.0,0,0,0,0,0.0,290,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,20,0,0,0,0,5,0,1056514,0,3,1,0.0,0,-187056,38377,225433,79,False,0
Bernd Leno,GK,Brentford,0.5,0,0,0,0,0.0,2,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,9,0,0,0,0,5,0,35814,0,1,0,0.0,0,505,3109,2604,39,False,0
Conor Coventry,MID,Southampton,0.0,0,0,0,0,0.0,556,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2023-09-16T11:30:00Z,0,11,0,0,0,0,5,0,6535,0,3,1,0.0,0,-483,0,483,40,True,0
Adama Traoré Diarra,MID,Liverpool,0.5,0,0,0,0,0.0,491,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,21712,0,1,2,0.0,0,-786,555,1341,40,True,0
Matheus Santos Carneiro Da Cunha,FWD,Brighton,-0.5,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,1768,0,0,1,0.0,0,243,410,167,40,False,0
Robin Koch,DEF,Aston Villa,1.5,0,0,13,0,0.0,230,0.00,0.00,0.00,3.21,41,3,0,1.6,15.8,2023-09-16T14:00:00Z,90,2,0,0,0,0,5,2,188171,1,1,3,0.0,1,-9980,5989,15969,45,False,0
Adam Webster,DEF,Man Utd,3.5,0,0,4,0,4.3,108,0.02,0.10,0.08,1.43,46,1,0,2.2,2.2,2023-09-16T16:30:00Z,90,15,0,0,0,0,5,0,2723497,1,0,1,15.0,2,174081,327361,153280,68,False,0
Matt Turner,GK,Brentford,0.0,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,9,0,0,0,0,5,0,15506,0,1,0,0.0,0,-5926,0,5926,44,False,0
