name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Matheus Santos Carneiro Da Cunha,FWD,Newcastle,-0.5,0,0,0,0,0.0,682,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,2487,0,1,0,0.0,0,97,317,220,40,True,0
Robin Koch,DEF,Chelsea,8.7,0,2,35,1,0.0,230,0.00,0.00,0.00,1.18,74,0,0,3.8,38.0,2023-10-07T16:30:00Z,90,16,0,0,0,0,8,5,205733,1,0,0,0.0,9,19817,56507,36690,45,True,0
Adam Webster,DEF,Fulham,1.2,0,0,8,0,32.5,108,0.26,0.37,0.11,1.43,78,2,0,4.6,4.6,2023-10-07T14:00:00Z,90,14,0,0,0,0,8,0,2236287,1,1,2,9.0,2,-564505,39336,603841,68,False,0
Matt Turner,GK,Aston Villa,0.0,0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,13,0,0,0,0,8,0,12301,0,0,1,0.0,0,-630,0,630,44,True,0
Jannik Vestergaard,DEF,Everton,0.0,0,0,0,0,0.0,253,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,9934,0,0,3,0.0,0,-824,0,824,53,True,0
Nathan Ferguson,DEF,Brighton,0.0,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,2689,0,4,1,0.0,0,122,287,165,49,True,0
Solly March,MID,Fulham,0.8,0,0,0,0,0.0,107,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,2830,0,1,2,0.0,0,29,256,227,48,False,0
Ruben Loftus-Cheek,MID,Brentford,0.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,1573,0,2,2,0.0,0,-59,0,59,40,True,0
Neco Williams,DEF,Arsenal,0.8,0,0,2,0,11.9,295,0.02,0.02,0.00,0.64,72,1,0,1.6,1.8,2023-10-08T13:00:00Z,45,5,0,0,0,0,8,0,17730,1,2,2,2.0,1,-472,1107,1579,48,False,0
Junior Stanislas,MID,Man City,1.0,0,0,3,0,1.3,58,0.00,0.00,0.00,0.14,80,0,0,0.2,0.8,2023-10-08T13:00:00Z,8,20,0,0,0,0,8,0,55582,0,1,1,0.0,1,-1559,2122,3681,57,False,0
Lewis Warrington,MID,Wolves,0.0,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,17918,0,1,1,0.0,0,-150,1118,1268,44,True,0
Marcus Oliveira Alencar,MID,Leeds,0.2,0,0,11,0,10.2,27,0.00,0.00,0.00,2.14,76,3,0,5.1,38.8,2023-10-07T14:00:00Z,90,10,0,0,0,0,8,0,103919,1,1,3,2.0,1,12503,18516,6013,39,False,0
Willy Boly,DEF,Leeds,0.5,0,0,5,0,0.1,474,0.00,0.00,0.00,0.71,76,0,0,0.9,8.6,2023-10-07T14:00:00Z,34,10,0,0,0,0,8,0,96957,1,1,3,0.0,1,-3192,2277,5469,40,False,0
Thiago Alcántara do Nascimento,MID,Man Utd,0.0,0,0,0,0,0.0,277,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,28865,0,1,3,0.0,0,-2764,0,2764,40,True,0
Michael Keane,DEF,Brighton,0.0,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,1030,0,4,1,0.0,0,-45,0,45,49,True,0
Lukasz Fabianski,GK,Liverpool,0.0,0,0,0,0,0.0,455,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,9296,0,0,0,0.0,0,-414,155,569,45,False,0
Harry Winks,MID,Liverpool,0.0,0,0,0,0,0.0,434,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,552,0,0,0,0.0,0,-23,0,23,45,False,0
Terry Ablade,FWD,Man Utd,5.5,0,3,28,0,41.3,591,0.21,0.84,0.63,0.57,76,1,1,15.2,50.8,2023-10-07T14:00:00Z,90,17,0,0,0,0,8,0,34516,1,1,3,60.0,10,6594,9789,3195,53,True,0
Lamare Bogarde,DEF,Leeds,1.8,0,1,18,0,2.9,638,0.01,0.01,0.00,2.14,76,3,0,1.8,15.4,2023-10-07T14:00:00Z,90,10,0,0,0,0,8,0,1442,1,1,3,0.0,3,172,283,111,50,False,0
Caoimhin Kelleher,GK,Arsenal,0.5,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,30206,0,2,2,0.0,0,-491,530,1021,40,False,0
Dominic Thompson,DEF,Fulham,0.0,0,0,0,0,0.0,98,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,4618,0,1,2,0.0,0,-372,15,387,49,False,0
Lloyd Kelly,DEF,West Ham,0.0,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,1036,0,0,3,0.0,0,-46,0,46,49,False,0
Jeremy Sarmiento Morante,MID,Fulham,2.5,1,0,21,1,11.0,119,0.02,0.08,0.06,0.52,78,0,0,4.6,23.4,2023-10-07T14:00:00Z,69,14,0,0,0,0,8,0,953135,1,1,2,12.0,5,-185590,21968,207558,59,False,0
Manor Solomon,MID,Wolves,0.3,0,0,7,0,10.3,562,0.20,0.32,0.12,0.64,80,0,0,1.6,1.4,2023-10-08T13:00:00Z,14,2,0,0,0,0,8,0,13786,0,1,1,4.0,1,-1113,380,1493,49,True,0
Stanley Mills,MID,Wolves,0.3,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,5740,0,1,1,0.0,0,-103,106,209,44,True,0
Ryan Finnigan,MID,Newcastle,0.0,0,0,0,0,0.0,648,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,2060,0,1,0,0.0,0,-60,0,60,40,True,0
Andrew Robertson,DEF,Man Utd,0.5,0,0,0,0,0.0,284,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,33088,0,1,3,0.0,0,-1451,450,1901,40,True,0
Leon Bailey,MID,Man City,0.0,0,0,0,0,0.0,45,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,19208,0,1,1,0.0,0,343,1489,1146,40,False,0
Noni Madueke,MID,Arsenal,1.5,0,0,0,0,2.0,708,0.01,0.79,0.78,1.66,72,1,0,3.4,6.4,2023-10-08T13:00:00Z,45,5,0,0,0,0,8,0,6897,0,2,2,26.0,1,2201,3348,1147,50,False,0
Arthur Henrique Ramos de Oliveira Melo,MID,Fulham,0.2,0,0,0,0,0.0,620,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,2524,0,1,2,0.0,0,125,427,302,45,False,0
Kurt Zouma,DEF,Liverpool,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,2338,0,0,0,0.0,0,-96,0,96,44,False,0
Duje Caleta-Car,DEF,Crystal Palace,0.0,0,0,0,0,0.0,623,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,8523,0,4,1,0.0,0,-587,0,587,45,False,0
Roberto Firmino,FWD,Man Utd,0.8,0,0,3,0,11.2,279,0.00,0.16,0.16,0.02,76,0,0,2.8,5.4,2023-10-07T14:00:00Z,12,17,0,0,0,0,8,0,58583,0,1,3,11.0,1,-2790,4124,6914,44,True,0
David Raya Martin,GK,West Ham,0.7,0,0,2,0,16.6,81,0.02,0.02,0.00,1.85,75,1,0,2.0,3.4,2023-10-07T14:00:00Z,45,9,0,0,0,0,8,0,1854,0,0,3,0.0,1,-28,46,74,49,False,0
Joe Rodon,DEF,Liverpool,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,6183,0,0,0,0.0,0,-435,15,450,53,False,0
Jan Paul van Hecke,DEF,Spurs,2.2,0,0,10,0,0.1,544,0.00,0.00,0.00,1.95,79,2,0,0.9,9.0,2023-10-08T13:00:00Z,90,15,0,0,0,0,8,0,224966,1,2,2,0.0,1,1994,20669,18675,45,True,0
Mathias Jensen,MID,West Ham,0.0,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,10718,0,0,3,0.0,0,-500,0,500,40,False,0
Ryan Trevitt,MID,Nott'm Forest,0.5,0,0,0,0,0.0,632,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,1365,0,1,2,0.0,0,-10,51,61,45,True,0
Cole Palmer,MID,Newcastle,0.0,0,0,0,0,0.0,316,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,499801,0,1,0,0.0,0,-97969,6255,104224,40,True,0
Jeffrey Schlupp,MID,Brighton,1.5,0,0,17,0,13.5,161,0.05,0.05,0.00,1.58,73,4,0,3.0,14.4,2023-10-07T14:00:00Z,90,7,0,0,0,0,8,0,19502,1,4,1,2.0,2,-1650,1659,3309,48,True,0
Eric Dier,DEF,Leicester,12.5,1,2,33,0,72.2,430,0.43,0.43,0.00,1.22,79,2,0,11.3,36.8,2023-10-08T13:00:00Z,90,19,0,0,0,0,8,0,4611041,1,2,2,4.0,6,478922,597929,119007,68,False,0
Hugo Lloris,GK,Leicester,0.5,0,0,0,0,0.0,425,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,17175,0,2,2,0.0,0,-221,1107,1328,44,False,0
Alex Mighten,MID,Nott'm Forest,1.5,0,0,0,0,0.0,395,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,285532,0,1,2,0.0,0,1528,15491,13963,50,True,0
Alexandre Moreno Lopera,DEF,Brighton,-0.5,0,0,0,0,0.0,694,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,389,0,4,1,0.0,0,-3,24,27,50,True,0
Ricardo Barbosa Pereira,DEF,Man Utd,1.8,0,0,16,0,24.3,256,0.04,0.12,0.08,0.55,76,1,0,3.8,8.8,2023-10-07T14:00:00Z,78,17,0,0,0,0,8,0,28757,1,1,3,5.0,2,-248,1023,1271,54,True,0
Marek Rodák,GK,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,411,0,4,1,0.0,0,-7,0,7,55,False,0
Daniel Bentley,GK,Crystal Palace,0.5,0,0,0,0,0.0,717,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,1635,0,4,1,0.0,0,117,450,333,45,False,0
Sékou Mara,FWD,Spurs,6.5,1,1,23,0,12.2,528,0.02,0.02,0.00,1.95,79,2,0,3.7,25.0,2023-10-08T13:00:00Z,90,15,0,0,0,0,8,0,177041,1,2,2,0.0,5,93342,123924,30582,45,True,0
Ivan Neves Abreu Cavaleiro,MID,Crystal Palace,0.5,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,9693,0,4,1,0.0,0,-171,269,440,44,False,0
Hugo Bueno López,DEF,Man Utd,1.5,0,0,0,0,0.0,558,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,89811,0,1,3,0.0,0,3423,14229,10806,54,True,0
Oleksandr Zinchenko,DEF,Arsenal,4.2,0,0,14,0,0.7,313,0.01,0.01,0.00,2.30,72,2,0,2.7,24.4,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,675635,1,2,2,2.0,1,18356,37118,18762,60,False,0
Archie Gray,MID,Wolves,0.3,0,0,5,0,1.8,565,0.01,0.03,0.02,2.24,80,1,0,2.0,10.8,2023-10-08T13:00:00Z,90,2,0,0,0,1,8,0,4186,1,1,1,7.0,-1,-124,195,319,49,True,0
Omari Hutchinson,MID,Leeds,-0.5,0,0,0,0,0.0,653,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,10,0,0,0,0,8,0,6724,0,1,3,0.0,0,-15,265,280,40,False,0
Harrison Ashby,DEF,Wolves,0.0,0,0,0,0,0.0,555,0.00,0.00,0.00,0.00,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,2,0,0,0,0,8,0,7187,0,1,1,0.0,0,98,642,544,44,True,0
Victor Kristiansen,DEF,Nott'm Forest,1.8,0,0,14,0,39.6,709,0.12,0.12,0.00,0.95,78,1,0,5.4,12.4,2023-10-07T14:00:00Z,86,4,0,0,0,0,8,0,17275,1,1,2,2.0,2,2196,5479,3283,50,True,0
James McAtee,MID,Newcastle,-0.3,0,0,3,0,0.0,317,0.00,0.00,0.00,0.00,77,0,0,0.2,0.0,2023-10-07T11:30:00Z,24,18,0,0,0,0,8,0,3687,0,1,0,2.0,1,-197,97,294,48,True,0
Nick Pope,GK,Nott'm Forest,2.2,0,0,6,0,22.2,376,0.13,0.21,0.08,0.53,78,1,0,3.6,9.4,2023-10-07T14:00:00Z,45,4,0,0,0,0,8,0,385467,1,1,2,4.0,1,-15039,16011,31050,54,True,0
Jamie Shackleton,MID,Chelsea,5.7,0,0,32,1,32.6,234,0.11,0.11,0.00,1.18,74,0,0,5.6,23.6,2023-10-07T16:30:00Z,90,16,0,0,0,0,8,0,162568,1,0,0,0.0,6,40887,55928,15041,45,True,0
Odsonne Edouard,FWD,Brighton,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,7,0,0,0,0,8,0,21727,0,4,1,0.0,0,-68,1360,1428,39,True,0
Aaron Hickey,DEF,Bournemouth,0.0,0,0,0,0,0.0,510,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,8552,0,1,0,0.0,0,-708,0,708,40,False,0
Mohamed Salah,MID,Man Utd,3.2,0,0,8,0,18.7,283,0.23,0.28,0.05,0.57,76,1,0,3.7,12.8,2023-10-07T14:00:00Z,90,17,1,0,0,0,8,0,65263,1,1,3,5.0,0,4117,6584,2467,45,True,0
Crysencio Summerville,MID,Chelsea,2.3,0,0,4,0,0.3,240,0.00,0.00,0.00,0.23,74,0,0,0.1,1.0,2023-10-07T16:30:00Z,25,16,0,0,0,0,8,0,14441,1,0,0,0.0,1,543,1883,1340,49,True,0
Oliver Skipp,MID,Liverpool,0.0,0,0,0,0,0.0,441,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,1217,0,0,0,0.0,0,-38,0,38,45,False,0
Saïd Benrahma,MID,Liverpool,0.0,0,0,0,0,0.0,464,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,17438,0,0,0,0.0,0,-1288,0,1288,45,False,0
Robert Kenedy Nunes do Nascimento,DEF,Brentford,0.0,0,0,0,0,0.0,138,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,4485,0,2,2,0.0,0,-810,15,825,49,True,0
Jack Stacey,DEF,West Ham,2.7,0,0,2,0,1.8,65,0.01,0.01,0.00,0.86,75,2,0,0.7,3.0,2023-10-07T14:00:00Z,45,9,0,0,0,0,8,0,8416,1,0,3,2.0,1,3494,5227,1733,50,False,0
Chris Mepham,DEF,West Ham,0.0,0,0,0,0,0.0,71,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,7348,0,0,3,0.0,0,-26,537,563,44,False,0
Mohammed Salisu,DEF,Leicester,0.0,0,0,0,0,0.0,420,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,716,0,2,2,0.0,0,-26,0,26,40,False,0
Ben Pearson,MID,West Ham,0.0,0,0,0,0,0.0,68,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,1319,0,0,3,0.0,0,-68,35,103,44,False,0
Fabio Henrique Tavares,MID,Man Utd,2.5,0,0,3,0,5.0,282,0.04,0.04,0.00,0.02,76,0,0,0.8,3.2,2023-10-07T14:00:00Z,11,17,0,0,0,0,8,0,57201,0,1,3,0.0,1,634,5993,5359,48,True,0
Lucas Torreira di Pascua,MID,Aston Villa,0.2,0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,71,0,0,0.0,0.0,2023-10-08T15:30:00Z,0,13,0,0,0,0,8,0,12223,0,0,1,0.0,0,-486,435,921,53,True,0
Joe Ayodele-Aribo,MID,Bournemouth,0.0,0,0,0,0,0.0,512,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,9674,0,1,0,0.0,0,-692,0,692,44,False,0
Mislav Orsic,MID,Man Utd,0.5,0,0,0,0,0.0,692,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,1314,0,1,3,0.0,0,136,239,103,40,True,0
Çaglar Söyüncü,DEF,Man Utd,3.5,1,0,13,0,20.4,267,0.21,0.50,0.29,0.55,76,1,0,5.1,16.6,2023-10-07T14:00:00Z,70,17,0,0,0,0,8,0,127555,1,1,3,14.0,5,12163,26443,14280,55,True,0
Hakim Ziyech,MID,Brentford,1.8,0,0,0,0,23.8,135,0.10,0.67,0.57,2.40,72,2,0,4.5,4.0,2023-10-08T13:00:00Z,88,11,0,0,0,0,8,0,974635,1,2,2,17.0,2,-99020,52670,151690,53,True,0
Kofi Balmer,DEF,Spurs,1.2,0,0,10,0,1.1,642,0.01,0.12,0.11,1.95,79,2,0,1.2,6.8,2023-10-08T13:00:00Z,90,15,0,0,0,0,8,0,14849,1,2,2,4.0,2,153,1222,1069,50,True,0
Rodrigo Hernandez,MID,Newcastle,0.0,0,0,11,0,0.3,315,0.00,0.00,0.00,1.96,77,1,0,0.9,8.6,2023-10-07T11:30:00Z,58,18,0,0,0,0,8,0,189022,1,1,0,0.0,1,-7952,16322,24274,40,True,0
Donny van de Beek,MID,Newcastle,0.0,0,0,0,0,0.0,336,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,11396,0,1,0,0.0,0,-1108,0,1108,45,True,0
Lewis O'Brien,MID,Spurs,2.5,0,0,10,0,0.0,524,0.00,0.00,0.00,1.95,79,2,0,1.1,11.0,2023-10-08T13:00:00Z,90,15,0,0,0,0,8,1,3467090,1,2,2,0.0,1,282165,337124,54959,42,True,0
Mads Bech Sørensen,DEF,Fulham,-0.5,0,0,0,0,0.0,91,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,20926,0,1,2,0.0,0,-695,333,1028,40,False,0
Gustavo Henrique Furtado Scarpa,MID,Crystal Palace,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,243,0,4,1,0.0,0,-15,0,15,45,False,0
Josh Onomah,MID,Crystal Palace,6.5,2,3,40,0,19.3,216,0.10,0.49,0.39,0.56,73,1,1,10.5,38.8,2023-10-07T14:00:00Z,82,6,0,0,0,0,8,0,903528,1,4,1,47.0,16,-263366,41546,304912,70,False,0
Yerry Mina,DEF,Crystal Palace,0.0,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,1947,0,4,1,0.0,0,-28,0,28,65,False,0
Kieffer Moore,FWD,West Ham,0.0,0,0,0,0,0.0,62,0.00,0.00,0.00,0.00,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,9,0,0,0,0,8,0,5934,0,0,3,0.0,0,-509,0,509,49,False,0
Nathan Tella,MID,Leicester,0.0,0,0,0,0,0.0,412,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,519462,0,2,2,0.0,0,-236053,76582,312635,56,False,0
João Cancelo,DEF,Arsenal,0.0,0,0,0,0,0.0,306,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,5,0,0,0,0,8,0,14048,0,2,2,0.0,0,-858,0,858,40,False,0
Matija Šarkić,GK,Bournemouth,0.0,0,0,0,0,0.0,492,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,653,0,1,0,0.0,0,-6,29,35,54,False,0
Yan Valery,DEF,Leicester,0.0,0,0,0,0,0.0,414,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,3058,0,2,2,0.0,0,-189,0,189,44,False,0
Ryan Yates,MID,Nott'm Forest,2.8,1,1,23,0,18.6,387,0.18,0.18,0.00,0.95,78,1,0,4.8,25.6,2023-10-07T14:00:00Z,90,4,0,0,0,0,8,0,26865,1,1,2,4.0,6,220,2145,1925,42,True,0
Stuart Dallas,DEF,Chelsea,0.0,0,0,0,0,0.0,226,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,553338,0,0,0,0.0,0,-197412,31627,229039,62,True,0
James Maddison,MID,Everton,2.3,0,0,15,1,13.3,261,0.04,0.26,0.22,0.72,75,0,0,7.1,13.0,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,18929,1,0,3,45.0,3,-619,887,1506,48,True,0
Paul Dummett,DEF,Crystal Palace,6.5,1,2,36,0,26.3,362,0.10,0.98,0.88,0.56,73,1,1,10.5,51.0,2023-10-07T14:00:00Z,85,6,0,0,0,0,8,0,63575,1,4,1,28.0,12,34331,43042,8711,49,False,0
Timothy Castagne,DEF,Fulham,-0.2,0,0,-2,0,0.2,258,0.00,0.04,0.04,0.92,78,2,0,0.8,1.0,2023-10-07T14:00:00Z,20,14,0,0,0,0,8,0,67386,0,1,2,7.0,0,-3582,2184,5766,49,False,1
Gavin Bazunu,GK,Leicester,0.5,0,0,0,0,0.0,422,0.00,0.00,0.00,0.00,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,19,0,0,0,0,8,0,4980,0,2,2,0.0,0,201,552,351,40,False,0
Bobby Clark,MID,Man City,6.7,0,2,20,0,11.3,584,0.03,0.35,0.32,1.19,80,1,1,7.7,40.6,2023-10-08T13:00:00Z,90,20,0,0,0,0,8,0,222290,1,1,1,25.0,10,7089,26732,19643,45,False,0
Mohamed Dräger,DEF,Nott'm Forest,3.8,0,0,13,0,16.1,386,0.03,0.03,0.00,0.70,78,1,0,2.7,7.2,2023-10-07T14:00:00Z,70,4,0,0,0,0,8,0,27614,1,1,2,4.0,2,1169,4360,3191,45,True,0
Lewis Brunt,DEF,Man Utd,0.0,0,0,0,0,0.0,273,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,4246,0,1,3,0.0,0,-372,0,372,44,True,0
Garang Kuol,MID,Man Utd,0.5,0,0,0,0,0.0,683,0.00,0.00,0.00,0.00,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,2539,0,1,3,0.0,0,-29,339,368,45,True,0
Scott Carson,GK,Bournemouth,0.5,0,0,0,0,0.0,502,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,63282,0,1,0,0.0,0,-515,2499,3014,48,False,0
Alex McCarthy,GK,Nott'm Forest,0.0,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,242225,0,1,2,0.0,0,-47762,110,47872,45,True,0
Sam Surridge,FWD,Nott'm Forest,0.0,0,0,0,0,0.0,391,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,317902,0,1,2,0.0,0,-61373,154,61527,48,True,0
Stefan Ortega Moreno,GK,Newcastle,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,83294,0,1,0,0.0,0,-14437,0,14437,45,True,0
Kasey McAteer,MID,Crystal Palace,0.5,0,0,0,0,0.0,687,0.00,0.00,0.00,0.00,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,2644,0,4,1,0.0,0,-28,163,191,45,False,0
Neal Maupay,FWD,Fulham,3.5,0,0,7,0,2.2,110,0.01,0.42,0.41,1.43,78,2,0,5.6,9.8,2023-10-07T14:00:00Z,90,14,0,0,0,0,8,0,18830,1,1,2,44.0,1,3168,4586,1418,55,False,1
Josh Wilson-Esbrand,DEF,Newcastle,0.0,0,0,0,0,0.0,322,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,995,0,1,0,0.0,0,-37,0,37,49,True,0
Enzo Fernández,MID,Chelsea,1.2,0,0,0,0,0.0,724,0.00,0.00,0.00,0.00,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,16,0,0,0,0,8,0,0,0,0,0,0.0,0,0,0,0,45,True,0
Tyrell Malacia,DEF,Bournemouth,6.2,1,0,24,1,52.6,504,0.45,0.65,0.20,0.70,77,0,0,9.7,25.4,2023-10-07T11:30:00Z,75,12,0,0,0,0,8,0,3769137,1,1,0,19.0,6,676150,786434,110284,80,False,0
Julián Álvarez,FWD,Newcastle,0.0,0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,1768,0,1,0,0.0,0,-106,0,106,49,True,0
